Product_ID,Product type,Tax_DE,Product_name_DE,Code,Stock_DE,Product_description_DE,Showcase_Mixins,Grape_DE,Country_DE,Region_DE,Winery_DE,Vintage,Image_1,Image_2,Image_3,Image_4,Product_name_EN,Product_description_EN,Grape_EN,Country_EN,Region_EN,Winery_EN,Color_DE,Color_EN,Flavor_DE,Flavor_EN,WineStyle_DE,WineStyle_EN,TastesLike_DE,TastesLike_EN,PairsWellWith_DE,PairsWellWith_EN,AlcoholContent,ResidualSugar,Acidity,DrinkingTemperature,QualityLevel,Maturation_DE,Maturation_EN,ClosureType_DE,ClosureType_EN,DrinkableUntil_DE,DrinkableUntil_EN,Awards_DE,Awards_EN
805e2e33-8f1d-4d99-9a27-9f52,BASIC,STANDARD_19,Torrontés,9458-9192,72,Dieser aromatische Torrontés aus Argentinien bietet blumige Noten von Jasmin und Pfirsichblüten mit Anklängen von Zitrusfrüchten. Trocken und erfrischend am Gaumen ist er eine ausgezeichnete Ergänzung zu würziger asiatischer Küche oder leichten Salaten.,https://res.cloudinary.com/saas-ag/raw/upload/schemata2/n11showcase/custom_product_attributes_n11_v8.json,Torrontés,Argentinien,Salta,Bodega Colomé,2018,bcbbe2c3-8b2d-49a7-8ee8-ff721e02455d.png,9a0e36fa-cc13-4e1c-8983-880eba7ae5b9.png,c7f13ab6-f399-48bf-a7b8-dae1f38afedc.png,458186b0-6a13-4a2f-aebb-6778e7297916.png,Torrontés,"This aromatic Torrontés from Argentina offers floral notes of jasmine and peach blossoms, with hints of citrus. Dry and refreshing on the palate, it's an excellent match for spicy Asian cuisine or light salads.",Torrontés,Argentina,Salta,Bodega Colomé,Weiß,White,Trocken,Dry,"frisch, fruchtig","fresh, fruity","Früchte, Blumen, Zitrusfrüchte","Fruits, Flowers, Citrus Fruits","Asiatische Küche, Meeresfrüchte, Salate","Asian Cuisine, Seafood, Salads",12.5%,4.0 g/L,6.0 g/L,10-13°C (50-55°F),DOC (Denominación de Origen Controlada),Edelstahltanks,Stainless steel tanks,Schraubverschluss,Screw Cap,Jetzt bis 2028,Now and until 2028,Goldmedaille Argentina Wine Awards 2021,Gold Medal Argentina Wine Awards 2021
805e2e33-8f1d-4d99-9a27-9f53,BASIC,STANDARD_19,Pinotage,9458-9193,64,"Dieser einzigartige südafrikanische Pinotage präsentiert kräftige Aromen von schwarzen Kirschen, Pflaumen und rauchigen Noten. Vollmundig mit robusten Tanninen und einem langen Abgang passt er gut zu gegrilltem Fleisch oder gehaltvollen Wildgerichten.",https://res.cloudinary.com/saas-ag/raw/upload/schemata2/n11showcase/custom_product_attributes_n11_v8.json,Pinotage,Südafrika,Stellenbosch,Kanonkop,2016,c7ac6809-45a3-4036-9d53-3caa0f00d746.png,eed83380-b385-494b-a9ec-5e6e03a9cd0c.png,d7ce87ef-57f8-4215-9da0-92685baebb32.png,921f4d70-f0e5-4ebe-bafb-d23a6d8c2a3f.png,Pinotage,"This unique South African Pinotage presents bold flavors of black cherries, plums, and smoky notes. Full-bodied with robust tannins and a long finish, it pairs well with barbecued meats or rich game dishes.",Pinotage,South Africa,Stellenbosch,Kanonkop,Rot,Red,Trocken,Dry,"fruchtig","fruity","Früchte","Fruits","Fleisch, Wild, Würzige Gerichte","Meat, Game, Spicy Dishes",14.0%,2.5 g/L,5.7 g/L,16-18°C (61-64°F),Wine of Origin (WO),Französische Eichenfässer und Ungarische Eichenfässer,French and Hungarian oak barrels,Kork,Cork,Jetzt bis 2028,Now and until 2028,,
805e2e33-8f1d-4d99-9a27-9f54,BASIC,STANDARD_19,Zinfandel,9458-9194,154,"Dieser kalifornische Zinfandel besticht durch intensive Aromen von reifen Brombeeren, schwarzem Pfeffer und einem Hauch von Vanille. Vollmundig und marmeladig mit einem würzigen Abgang ist er perfekt zu Pizza, Pasta oder gegrillten Rippchen.",https://res.cloudinary.com/saas-ag/raw/upload/schemata2/n11showcase/custom_product_attributes_n11_v8.json,Zinfandel,USA,Napa-Tal,Ridge Vineyards,2020,cb96e2b1-6b22-4cba-b642-00c1ea87f1b2.png,6331023f-541f-4054-aef4-b4fef597ffdf.png,7549d9e1-d58f-4768-8fae-7ecaab7af9fa.png,d9005633-7b02-4b65-be81-98abdd56546e.png,Zinfandel,"This Californian Zinfandel boasts intense aromas of ripe blackberries, black pepper, and a touch of vanilla. Full-bodied and jammy with a spicy finish, it's perfect with pizza, pasta, or barbecued ribs.",Zinfandel,USA,Napa Valley,Ridge Vineyards,Rot,Red,Trocken,Dry,"fruchtig","fruity","Früchte","Fruits","Pizza, BBQ, Pasta","Pizza, BBQ, Pasta",15.0%,3.0 g/L,5.5 g/L,16-18°C (61-64°F),AVA (American Viticultural Area),Amerikanische Eichenfässer und Französische Eichenfässer,American and French oak barrels,Kork,Cork,Jetzt bis 2025,Now and until 2025,,
805e2e33-8f1d-4d99-9a27-9f55,BASIC,STANDARD_19,Albariño,9458-9195,133,"Dieser frische spanische Albariño bietet frische Aromen von Zitrusfrüchten, Pfirsich und Meeresbrise. Leicht im Körper mit lebendiger Säure und einem mineralischen Abgang ist er ein idealer Begleiter zu Meeresfrüchten, insbesondere Schalentieren.",https://res.cloudinary.com/saas-ag/raw/upload/schemata2/n11showcase/custom_product_attributes_n11_v8.json,Albariño,Spanien,Rías Baixas,Pazo de Señorans,2020,ea3f233a-963d-4a0b-9a5c-5c7842e2a6e5.png,ec4a4821-d8ef-43c9-9dad-e05f1873ba7b.png,af3b85b1-8665-4736-b241-c08e1774b139.png,38589253-d2f7-4021-a912-d63fab9b9699.png,Albariño,"This crisp Spanish Albariño offers fresh aromas of citrus, peach, and sea spray. Light-bodied with vibrant acidity and a mineral finish, it's an ideal companion for seafood, particularly shellfish.",Albariño,Spain,Rías Baixas,Pazo de Señorans,Weiß,White,Trocken,Dry,"frisch","fresh","Früchte","Fruits","Meeresfrüchte, Muscheln, Salate","Seafood, Mussels, Salads",12.5%,2.5 g/L,6.5 g/L,8-10°C (46-50°F),DO Rías Baixas,Edelstahltanks und Eichenfässer,Stainless steel tanks and Oak casks,Schraubverschluss,Screw Cap,Jetzt bis 2024,Now and until 2024,,
805e2e33-8f1d-4d99-9a27-9f56,BASIC,STANDARD_19,Torrontés,9458-9196,118,"Der Torrontés aus Salta, Argentinien, produziert von Colomé, bietet florale Aromen von Jasmin und Pfirsichblüten mit Zitrusuntertönen. Trocken und erfrischend, ist er ausgezeichnet zu würziger asiatischer Küche.",https://res.cloudinary.com/saas-ag/raw/upload/schemata2/n11showcase/custom_product_attributes_n11_v8.json,Torrontés,Argentinien,Salta,Colomé,2019,1adf4485-cc2c-4859-b28d-9363e2a69c70.png,901d99cd-db2f-4ee5-a831-416b2d507366.png,33f9fc80-7b07-41a0-8a69-01430afb9d11.png,5452a945-f8b7-4a31-af86-edc5a687e4dc.png,Torrontés,"The Torrontés from Salta, Argentina, produced by Colomé, offers floral aromas of jasmine and peach blossom with citrus undertones. Dry and refreshing, it's excellent with spicy Asian cuisine.",Torrontés,Argentina,Salta,Colomé,White,White,Trocken,Dry,"fruchtig, frisch","fruity, fresh","Blumen, Früchte, Zitrusfrüchte","Flowers, Fruits, Citrus Fruits","Asiatische Küche","Asian Cuisine",13.5%,3.0 g/L,2.2 g/L,8-10°C (46-50°F),DOC (Denominación de Origen Controlada),Edelstahltanks,Stainless steel tanks,Schraubverschluss,Screw Cap,Jetzt bis 2025,Now and until 2025,Goldmedaille Concours Général Agricole Paris,Gold Medal Concours Général Agricole Paris
805e2e33-8f1d-4d99-9a27-9f57,BASIC,STANDARD_19,Zinfandel,9458-9197,85,"Dieser Zinfandel aus Lodi, Kalifornien, hergestellt von Ravenswood, bietet intensive Aromen von Brombeermarmelade, schwarzem Pfeffer und einem Hauch von Vanille. Vollmundig und reichhaltig, ist er perfekt zu Pizza oder gegrillten Rippchen.",https://res.cloudinary.com/saas-ag/raw/upload/schemata2/n11showcase/custom_product_attributes_n11_v8.json,Zinfandel,USA,Lodi,Ravenswood,2018,f92bea0d-5bb0-48ca-979a-f7c470639d85.png,8eae3b19-0954-4577-b4ee-f106b1d7df9f.png,16b7ddcf-b0d9-4ce8-9936-6e4bf5ece148.png,46dbba07-d04a-4d9e-a06b-00f57884766e.png,Zinfandel,"This Zinfandel from Lodi, California, made by Ravenswood, boasts intense flavors of blackberry jam, black pepper, and a touch of vanilla. Full-bodied and rich, it's perfect with pizza or barbecued ribs.",Zinfandel,USA,Lodi,Ravenswood,Red,Red,Süß,Sweet,"vollmundig, fruchtig","full-bodied, fruity","Früchte, Vanille","Fruits, Vanilla","Pizza, BBQ","Pizza, BBQ",14.5%,8.0 g/L,8.5 g/L,16-18°C (61-64°F),AVA (American Viticultural Area),Amerikanische Eichenfässer und Französische Eichenfässer,American and French oak barrels,Kork,Cork,Jetzt bis 2040,Now and until 2040,Platin Award International Wine Challenge,Platinum Award International Wine Challenge
805e2e33-8f1d-4d99-9a27-9f58,BASIC,STANDARD_19,Shiraz,9458-9198,62,"Aus dem Barossa Valley in Australien präsentiert dieser Shiraz von Penfolds kräftige Aromen von Brombeeren, dunkler Schokolade und Gewürzen. Vollmundig mit festen Tanninen, passt er wunderbar zu Wildfleisch und gereiftem Käse.",https://res.cloudinary.com/saas-ag/raw/upload/schemata2/n11showcase/custom_product_attributes_n11_v8.json,Shiraz,Australien,Barossa-Tal,Penfolds,2016,4ad03ec1-a467-4902-80dd-78f605b51f51.png,12175864-41e0-44e1-bf80-f8fe1560ceb5.png,60e1afe4-9cac-486f-bdf5-db1189652523.png,55d0a5cd-20b9-4532-8b81-6d73e3c55a7d.png,Shiraz,"From Australia's Barossa Valley, this Shiraz by Penfolds presents bold aromas of blackberries, dark chocolate, and spice. Full-bodied with firm tannins, it pairs wonderfully with game meats and aged cheeses.",Shiraz,Australia,Barossa Valley,Penfolds,Red,Red,Trocken,Dry,"vollmundig","full-bodied","Früchte, Schokolade, Gewürze","Fruits, Chocolate, Spices","Wild, Käse","Game, Cheese",14.0%,3.0 g/L,2.3 g/L,16-18°C (61-64°F),Wine of Origin (WO),Französische Eichenfässer,French oak barrels,Kork,Cork,Jetzt bis 2035,Now and until 2035,,
805e2e33-8f1d-4d99-9a27-9f59,BASIC,STANDARD_19,Riesling,9458-9199,95,"Der Riesling aus Clare Valley, Australien, hergestellt von Grosset, bietet zarte Aromen von Limette, grünem Apfel und Mineralien. Halbtrocken mit knackiger Säure, ergänzt er würzige thailändische Gerichte oder frische Meeresfrüchte.",https://res.cloudinary.com/saas-ag/raw/upload/schemata2/n11showcase/custom_product_attributes_n11_v8.json,Riesling,Australien,Clare-Tal,Grosset,2020,eac98723-8ce0-4ec1-9181-85f0c07cfef2.png,1f5e3bef-dd9d-466a-8aec-c3f9f48b6531.png,13c3bfc7-437e-400f-961b-91d87beb4765.png,605653e8-bc8d-4076-a737-b75f09cc4a03.png,Riesling,"The Riesling from Clare Valley, Australia, crafted by Grosset, offers delicate aromas of lime, green apple, and mineral notes. Off-dry with crisp acidity, it complements spicy Thai dishes or fresh seafood.",Riesling,Australia,Clare Valley,Grosset,White,White,Halbtrocken,Semi-dry,"fruchtig, frisch","fruity, fresh","Früchte, Zitrusfrüchte","Fruits, Citrus Fruits","Asiatische Küche, Fisch","Asian Cuisine, Fish",12.5%,15.0 g/L,9.7 g/L,8-10°C (46-50°F),Wine of Origin (WO),Edelstahltanks,Stainless steel tanks,Schraubverschluss,Screw Cap,Jetzt bis 2030,Now and until 2030,Goldmedaille Concours de Bordeaux Vins d'Aquitaine,Gold Medal Concours de Bordeaux Vins d'Aquitaine
805e2e33-8f1d-4d99-9a27-9f60,BASIC,STANDARD_19,Tannat,9458-9200,74,"Dieser Tannat aus der Region Canelones in Uruguay, produziert von Bodega Garzón, zeigt intensive Aromen von dunklen Früchten mit Noten von Tabak und Leder. Vollmundig mit festen Tanninen, ist er ausgezeichnet zu gegrillten Steaks.",https://res.cloudinary.com/saas-ag/raw/upload/schemata2/n11showcase/custom_product_attributes_n11_v8.json,Tannat,Uruguay,Canelones,Bodega Garzón,2017,edbbc1c4-e3a6-48e0-a3f9-0d1b738f54a0.png,80d8a958-fc91-495c-b1ca-7674ac5257ec.png,4fbf69da-2192-4b9f-9232-46a587b9962a.png,ccbed7e9-275b-4d2c-be5f-eb05aaa93b2b.png,Tannat,"This Tannat from Uruguay's Canelones region, produced by Bodega Garzón, showcases intense dark fruit flavors with notes of tobacco and leather. Full-bodied with firm tannins, it's excellent with grilled steaks.",Tannat,Uruguay,Canelones,Bodega Garzón,Red,Red,Trocken,Dry,"fruchtig, kräftig","fruity, strong","Früchte","Fruits","Fleisch","Meat",14.0%,3.0 g/L,1.8 g/L,16-18°C (61-64°F),IG (Indicaciones Geográficas),Französische Eichenfässer,French oak barrels,Kork,Cork,Jetzt bis 2026,Now and until 2026,Goldmedaille Berliner Wein Trophy,Gold Medal Berliner Wein Trophy
805e2e33-8f1d-4d99-9a27-9f61,BASIC,STANDARD_19,Pinot Noir,9458-9201,26,"Aus dem Willamette Valley in Oregon bietet dieser Pinot Noir von Domaine Drouhin elegante Aromen von roten Kirschen, Himbeeren und Erde. Leicht mit seidigen Tanninen, passt er wunderschön zu Lachs oder Pilzgerichten.",https://res.cloudinary.com/saas-ag/raw/upload/schemata2/n11showcase/custom_product_attributes_n11_v8.json,Spätburgunder,USA,Willamette-Tal,Domaine Drouhin,2015,bfb8afb7-40f9-4a06-9a13-fa3c4baf74d0.png,5529399c-4417-4a16-8c4d-92541a921ad3.png,02b9d9ff-8ac7-4ca9-a88f-04dbbfc40a32.png,1b8439e7-0bc3-473f-a92a-f3ed1c59867b.png,Pinot Noir,"From Oregon's Willamette Valley, this Pinot Noir by Domaine Drouhin offers elegant aromas of red cherries, raspberries, and earth. Light-bodied with silky tannins, it pairs beautifully with salmon or mushroom dishes.",Pinot Noir,USA,Willamette Valley,Domaine Drouhin,Red,Red,Trocken,Dry,"fruchtig","fruity","Früchte","Fruits","Lachs, Pilze","Salmon, Mushrooms",13.5%,3.0 g/L,2.1 g/L,14-16°C (57-61°F),AVA (American Viticultural Area),Französische Eichenfässer,French oak barrels,Kork,Cork,Jetzt bis 2040,Now and until 2040,Goldmedaille Concours Mondial de Bruxelles,Gold Medal Concours Mondial de Bruxelles
805e2e33-8f1d-4d99-9a27-9f62,BASIC,STANDARD_19,Gewürztraminer,9458-9202,39,"Der Gewürztraminer aus dem Okanagan Valley, Kanada, hergestellt von Quails' Gate, präsentiert aromatische Noten von Litschi, Rosenblättern und Ingwer. Halbtrocken und vollmundig, ist er perfekt zu würzigen indischen Currys.",https://res.cloudinary.com/saas-ag/raw/upload/schemata2/n11showcase/custom_product_attributes_n11_v8.json,Gewürztraminer,Kanada,Okanagan-Tal,Quails' Gate,2022,c25cc2db-deaf-49ac-a6ce-ef4876563181.png,89d78c3e-5922-4588-a8c9-66357ce96be7.png,9c29d0e7-2b08-493c-a522-69512247e60f.png,c6b76d3a-a36c-46bd-8e53-3bd7dd0577e9.png,Gewürztraminer,"The Gewürztraminer from Okanagan Valley, Canada, made by Quails' Gate, presents aromatic notes of lychee, rose petals, and ginger. Off-dry and full-bodied, it's perfect with spicy Indian curries.",Gewürztraminer,Canada,Okanagan Valley,Quails' Gate,White,White,Halbtrocken,Semi-dry,"vollmundig","full-bodied","Früchte, Blumen","Fruits, Flowers","Würzige Gerichte","Spicy Dishes",12.5%,15.0 g/L,9.4 g/L,8-10°C (46-50°F),DVA (Designated Viticultural Area),Edelstahltanks,Stainless steel tanks,Schraubverschluss,Screw Cap,Jetzt bis 2030,Now and until 2030,Goldmedaille Mundus Vini,Gold Medal Mundus Vini
805e2e33-8f1d-4d99-9a27-9f63,BASIC,STANDARD_19,Cabernet Sauvignon,9458-9203,148,"Dieser Cabernet Sauvignon aus dem Napa Valley, Kalifornien, produziert von Opus One, bietet komplexe Aromen von Schwarzer Johannisbeere, Zedernholz und Vanille. Vollmundig mit festen Tanninen, passt er hervorragend zu Prime Rib oder gereiftem Cheddar.",https://res.cloudinary.com/saas-ag/raw/upload/schemata2/n11showcase/custom_product_attributes_n11_v8.json,Cabernet Sauvignon,USA,Napa-Tal,Opus One,2021,46a41abd-16d3-4a60-9d08-6b2bb4b63ac1.png,71d5e634-3d35-4e28-87e7-140e03535590.png,346e03f3-6ccb-42df-816d-37b516f097ab.png,4ab99dbd-f774-429b-9789-98baf8f2bf51.png,Cabernet Sauvignon,"This Cabernet Sauvignon from Napa Valley, California, produced by Opus One, offers complex aromas of blackcurrant, cedar, and vanilla. Full-bodied with firm tannins, it pairs excellently with prime rib or aged cheddar.",Cabernet Sauvignon,USA,Napa Valley,Opus One,Red,Red,Trocken,Dry,"vollmundig","full-bodied","Früchte, Vanille","Fruits, Vanilla","Fleisch, Käse","Meat, Cheese",14.0%,3.0 g/L,2.5 g/L,16-18°C (61-64°F),AVA (American Viticultural Area),Französische Eichenfässer,French oak barrels,Kork,Cork,Jetzt bis 2035,Now and until 2035,Große Goldmedaille Sélections Mondiales des Vins Canada,Grand Gold Medal Sélections Mondiales des Vins Canada
805e2e33-8f1d-4d99-9a27-9f64,BASIC,STANDARD_19,Pinot Noir,9458-9204,52,"Aus der Region Central Otago in Neuseeland präsentiert dieser Pinot Noir von Felton Road zarte Aromen von Erdbeeren, Kirschen und subtilen Gewürzen. Leicht mit seidigen Tanninen, ergänzt er geröstetes Geflügel oder gegrillten Lachs.",https://res.cloudinary.com/saas-ag/raw/upload/schemata2/n11showcase/custom_product_attributes_n11_v8.json,Spätburgunder,Neuseeland,Central Otago,Felton Road,2018,4a5910e3-d1dc-4463-9f93-a613ac16d9e3.png,65b281b9-69d2-45a9-a31f-99e3fceb5206.png,49857ef1-7915-4fde-8521-bb0997b95131.png,6c4324b6-fff0-47e3-833c-668d4321304a.png,Pinot Noir,"From New Zealand's Central Otago region, this Pinot Noir by Felton Road showcases delicate aromas of strawberries, cherries, and subtle spice. Light-bodied with silky tannins, it complements roasted poultry or grilled salmon.",Pinot Noir,New Zealand,Central Otago,Felton Road,Red,Red,Trocken,Dry,"leicht","light","Früchte, Gewürze","Fruits, Spices","Geflügel, Lachs","Poultry, Salmon",13.5%,3.0 g/L,2.4 g/L,14-16°C (57-61°F),Wine of Origin (WO),Französische Eichenfässer,French oak barrels,Kork,Cork,Jetzt bis 2025,Now and until 2025,Goldmedaille Vinitaly International Wine Competition,Gold Medal Vinitaly International Wine Competition
805e2e33-8f1d-4d99-9a27-9f65,BASIC,STANDARD_19,Chenin Blanc,9458-9205,97,"Der Chenin Blanc aus Swartland, Südafrika, hergestellt von Mullineux, präsentiert Noten von Quitte, grünem Apfel und Honig. Vollmundig mit knackiger Säure, passt er gut zu reichhaltigen Meeresfrüchten oder cremigem Käse.",https://res.cloudinary.com/saas-ag/raw/upload/schemata2/n11showcase/custom_product_attributes_n11_v8.json,Chenin Blanc,Südafrika,Swartland,Mullineux,2019,2e7a08ef-ca5c-4299-a8be-1900f71004fb.png,f89afede-5722-4c6e-a575-59996fe22bf1.png,53c12a07-7c64-4fab-a800-dbd855c8460e.png,8dd7af6a-4270-4efc-aba0-55410ba1043a.png,Chenin Blanc,"The Chenin Blanc from Swartland, South Africa, crafted by Mullineux, presents notes of quince, green apple, and honey. Full-bodied with crisp acidity, it pairs well with rich seafood dishes or creamy cheeses.",Chenin Blanc,South Africa,Swartland,Mullineux,White,White,Trocken,Dry,"vollmundig, fruchtig","full-bodied, fruity","Früchte, Honig","Fruits, Honey","Meeresfrüchte, Käse","Seafood, Cheese",12.0%,8.0 g/L,2.6 g/L,10-13°C (50-55°F),Wine of Origin (WO),Französische Eichenfässer,French oak barrels,Kork,Cork,Jetzt bis 2024,Now and until 2024,Große Goldmedaille Vinalies Internationales,Grand Gold Medal Vinalies Internationales
805e2e33-8f1d-4d99-9a27-9f66,BASIC,STANDARD_19,Tempranillo,9458-9206,123,"Dieser Tempranillo aus Ribera del Duero, Spanien, hergestellt von Vega Sicilia, bietet intensive Aromen von dunklen Beeren, Tabak und Leder. Vollmundig mit festen Tanninen, ist er ausgezeichnet zu Lamm oder gereiftem Manchego-Käse.",https://res.cloudinary.com/saas-ag/raw/upload/schemata2/n11showcase/custom_product_attributes_n11_v8.json,Tempranillo,Spanien,Ribera del Duero,Vega Sicilia,2016,26b1d840-0a84-400b-8c52-16e2b0ef646d.png,1c3542a7-97f5-43ac-8cc6-686086bcb88b.png,8281b1ac-be07-4b2c-be8e-5f3b01ca6f19.png,0274ebd4-b466-4338-8511-d1a02f5a51d5.png,Tempranillo,"This Tempranillo from Ribera del Duero, Spain, made by Vega Sicilia, offers intense aromas of dark berries, tobacco, and leather. Full-bodied with firm tannins, it's excellent with lamb or aged manchego cheese.",Tempranillo,Spain,Ribera del Duero,Vega Sicilia,Red,Red,Trocken,Dry,"vollmundig","full-bodied","Früchte","Fruits","Lamm, Käse","Lamb, Cheese",13.5%,3.0 g/L,2.2 g/L,16-18°C (61-64°F),DOCa (Denominación de Origen Calificada),Französische Eichenfässer,French oak barrels,Kork,Cork,Jetzt bis 2028,Now and until 2028,Goldmedaille Challenge International du Vin,Gold Medal Challenge International du Vin
805e2e33-8f1d-4d99-9a27-9f67,BASIC,STANDARD_19,Syrah,9458-9207,33,"Aus dem Columbia Valley im Bundesstaat Washington bietet dieser Syrah von K Vintners Aromen von Brombeere, Olive und geräuchertem Fleisch. Vollmundig mit samtigen Tanninen, passt er wunderbar zu gegrillten Rippchen oder Blauschimmelkäse.",https://res.cloudinary.com/saas-ag/raw/upload/schemata2/n11showcase/custom_product_attributes_n11_v8.json,Syrah,USA,Columbia-Tal,K Vintners,2020,05e1f91f-c656-4b00-b28e-6b7a91e20c85.png,a26ad9d3-059f-4638-ae40-6a0700c8e385.png,95adae6a-a5d4-4aa5-945a-28bb2ee1c88f.png,7635adc1-053b-43b4-8531-f696e9e200d3.png,Syrah,"From Washington State's Columbia Valley, this Syrah by K Vintners boasts aromas of blackberry, olive, and smoked meat. Full-bodied with velvety tannins, it pairs wonderfully with barbecued ribs or blue cheese.",Syrah,USA,Columbia Valley,K Vintners,Red,Red,Trocken,Dry,"kräftig","strong","Früchte","Fruits","Fleisch, Käse","Meat, Cheese",13.5%,3.0 g/L,2.0 g/L,16-18°C (61-64°F),AVA (American Viticultural Area),Französische Eichenfässer,French oak barrels,Kork,Cork,Jetzt bis 2028,Now and until 2028,Goldmedaille Decanter Asia Wine Awards,Gold Medal Decanter Asia Wine Awards
805e2e33-8f1d-4d99-9a27-9f68,BASIC,STANDARD_19,Grüner Veltliner,9458-9208,65,"Der Grüner Veltliner aus Wachau, Österreich, produziert von F.X. Pichler, bietet knackige Noten von grünem Apfel, weißem Pfeffer und Mineralien. Mittelkräftig mit lebendiger Säure, ergänzt er leichte Fischgerichte oder frische Salate.",https://res.cloudinary.com/saas-ag/raw/upload/schemata2/n11showcase/custom_product_attributes_n11_v8.json,Grüner Veltliner,Österreich,Wachau,F.X. Pichler,2017,8470d65d-eff5-46d9-a7f2-a564c6281d53.png,26eed884-932b-4b1a-b7c4-befadfa4c4b5.png,c9a3d4d1-ba25-4c7e-a517-d4ca6de3ca65.png,9878094f-3077-487f-8e57-4361cea515c4.png,Grüner Veltliner,"The Grüner Veltliner from Wachau, Austria, produced by F.X. Pichler, offers crisp notes of green apple, white pepper, and minerals. Medium-bodied with lively acidity, it complements light fish dishes or fresh salads.",Grüner Veltliner,Austria,Wachau,F.X. Pichler,White,White,Trocken,Dry,"frisch","fresh","Früchte","Fruits","Fisch, Salate","Fish, Salads",12.5%,15.0 g/L,8.8 g/L,8-10°C (46-50°F),DAC (Districtus Austriae Controllatus),Edelstahltanks,Stainless steel tanks,Schraubverschluss,Screw Cap,Jetzt bis 2025,Now and until 2025,Goldmedaille Japan Wine Challenge,Gold Medal Japan Wine Challenge
805e2e33-8f1d-4d99-9a27-9f69,BASIC,STANDARD_19,Nebbiolo,9458-9209,89,"Dieser Nebbiolo aus Langhe, Italien, hergestellt von Gaja, präsentiert elegante Aromen von Rosen, Teer und roten Früchten. Vollmundig mit festen Tanninen, passt er wunderschön zu Trüffelgerichten oder gereiftem Parmesan.",https://res.cloudinary.com/saas-ag/raw/upload/schemata2/n11showcase/custom_product_attributes_n11_v8.json,Nebbiolo,Italien,Langhe,Gaja,2015,0148f6fa-548e-4d3c-8fbe-07b1c13c7ef6.png,87e11574-22bc-424f-9488-4c6ab02cd84c.png,7b3fa840-0dd2-4686-89c7-9f45e1fafc6b.png,bdefc721-e467-47b5-b8cb-894de4b636fa.png,Nebbiolo,"This Nebbiolo from Langhe, Italy, crafted by Gaja, presents elegant aromas of roses, tar, and red fruits. Full-bodied with firm tannins, it pairs beautifully with truffle dishes or aged Parmesan.",Nebbiolo,Italy,Langhe,Gaja,Red,Red,Trocken,Dry,"vollmundig","full-bodied","Früchte, Blumen","Fruits, Flowers","Trüffel, Käse","Truffle, Cheese",13.5%,3.0 g/L,2.3 g/L,16-18°C (61-64°F),DOC (Denominazione di Origine Controllata),Eichenfässer,Large oak casks,Kork,Cork,Jetzt bis 2035,Now and until 2035,Goldmedaille Los Angeles International Wine Competition,Gold Medal Los Angeles International Wine Competition
805e2e33-8f1d-4d99-9a27-9f70,BASIC,STANDARD_19,Chateau Musar Rot,9458-9210,102,"Aus dem Bekaa-Tal im Libanon bietet diese rote Cuvée von Chateau Musar komplexe Aromen von dunklen Früchten, Gewürzen und Zedernholz. Vollmundig mit weichen Tanninen, ist er ausgezeichnet zu gegrilltem Lamm oder reichhaltigen Eintöpfen.",https://res.cloudinary.com/saas-ag/raw/upload/schemata2/n11showcase/custom_product_attributes_n11_v8.json,Touriga Nacional / Cinsault / Carignan,Libanon,Bekaa-Tal,Chateau Musar,2014,8b50469c-37fa-44f3-b7ae-e13a499c3eb2.png,81b54a84-bfd4-4fad-bfc4-7f6bb35551f6.png,b0fc3aa8-bfe3-440c-aa9a-4d254fde1476.png,51f2c805-f7ac-4d41-abfe-ec84f121c597.png,Chateau Musar Red,"From Lebanon's Bekaa Valley, this red blend by Chateau Musar offers complex aromas of dark fruits, spices, and cedar. Full-bodied with smooth tannins, it's excellent with grilled lamb or rich stews.",Touriga Nacional / Cinsault / Carignan,Lebanon,Bekaa Valley,Chateau Musar,Red,Red,Trocken,Dry,"vollmundig","full-bodied","Früchte, Gewürze","Fruits, Spices","Lamm","Lamb",13.5%,3.0 g/L,2.1 g/L,16-18°C (61-64°F),Appellation of Controlled Origin (AOC),Französische Eichenfässer,French oak barrels,Kork,Cork,Jetzt bis 2028,Now and until 2028,,
